gbifID	ownerInstitutionCode	year	collectionCode	accessRights	type	basisOfRecord	catalogNumber	continent	country	stateProvince	county	decimalLatitude	decimalLongitude	higherGeography	higherGeographyID	locality	maximumElevationInMeters	minimumElevationInMeters	lifeStage	sex	preparations	higherClassification	kingdom	phylum	family	class	order	genus	specificEpithet	scientificName	vernacularName	identifiedBy
1039482448	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011867	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039482705	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011887	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau				female	10% form.->70% alc. (global change Nov 2005); microslide; microslide	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Ateuchosaurus	chinensis	Ateuchosaurus chinensis		
1039482841	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009832	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Typhlopidae	Animalia	Chordata	Typhlopidae	Reptilia	Squamata	Ramphotyphlops	braminus	Ramphotyphlops braminus		
1039482905	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009171	Asia	Hong Kong			22.2333	113.8833	Asia; Hong Kong; Lantau Island		vicinity of Keung Shan					10% form.->70% alc.; microslide (gonad histology)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039482942	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011268	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau				female		Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae; Mabuyinae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Mabuya	longicaudata	Mabuya longicaudata	Long-tailed Sun Skink	
1039483077	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009189	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039483120	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009677	Asia	Hong Kong			22.2	113.9833	Asia; Hong Kong; Shek Kwu Chau							10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemiphyllodactylus		Hemiphyllodactylus		
1039483185	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009723	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039483278	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009759	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039483282	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009728	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039483681	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009765	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039483749	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009177	Asia	Hong Kong			22.23333	113.925	Asia; Hong Kong; Lantau Island		catchwater between Shek Pik and Cheung Sha	100	100			10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Viperidae; Crotalinae	Animalia	Chordata	Viperidae	Reptilia	Squamata	Cryptelytrops	albolabris	Trimeresurus albolabris	White-lipped Tree Viper	
1039483769	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009649	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.; microslide (gonad histology)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039484059	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009181	Asia	Hong Kong			22.23333	113.925	Asia; Hong Kong; Lantau Island		catchwater between Shek Pik and Cheung Sha	100	100			10% form.->70% alc.; microslide (gonad histology)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039484317	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009674	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	garnotii	Hemidactylus garnotii		A. M. Bauer
1039484344	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010039	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039484871	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009179	Asia	Hong Kong			22.23333	113.925	Asia; Hong Kong; Lantau Island		catchwater between Shek Pik and Cheung Sha	100	100			10% form.->70% alc.; microslide (gonad histology)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039484879	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011927	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Colubridae; Natricinae	Animalia	Chordata	Colubridae	Reptilia	Squamata	Rhabdophis	subminiatus	Rhabdophis subminiatus	red-necked keelback	
1039484998	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009721	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039485082	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011862	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039479017	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011940	Asia	Hong Kong			22.2	113.9833	Asia; Hong Kong; Shek Kwu Chau							10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039479189	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010000	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		paddy field 1/2 kilometer e of Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Colubridae; Natricinae	Animalia	Chordata	Colubridae	Reptilia	Squamata	Xenochrophis	piscator	Xenochrophis piscator	Chequered Keelback	
1039479297	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010010	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039479505	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009592	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Autarchoglossa; Scincidae	Animalia	Chordata	Scincidae	Reptilia	Squamata	Plestiodon	chinensis	Plestiodon chinensis		M. C. Brandley
1039479579	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009727	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039483503	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009184	Asia	Hong Kong			22.23333	113.925	Asia; Hong Kong; Lantau Island		catchwater between Shek Pik and Cheung Sha	100	100			10% form.->70% alc.; microslide (gonad histology)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
665918960	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167947	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	tanezumi	Rattus tanezumi		
665877146	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167931	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	sikkimensis	Rattus sikkimensis		
665877123	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167909	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Female	skull	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665886495	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167950	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Male	skull	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	tanezumi	Rattus tanezumi		
42801667		1964	Mammals			voucher	76272	ASIA	HONG KONG	LANTAU						"MUI WO, 150 M IN UPPER SHAFT OF OLD SILVER MINE, LANTAO ISLAND"							ANIMALIA	CHORDATA	VESPERTILIONIDAE	MAMMALIA	CHIROPTERA	MYOTIS	RICKETTI	MYOTIS RICKETTI		
665877111	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167894	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	"skin,skull"	Animalia Chordata Mammalia Soricomorpha Soricidae	Animalia	Chordata	Soricidae	Mammalia	Soricomorpha	Suncus	murinus	Suncus murinus		
665877144	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167938	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	tanezumi	Rattus tanezumi		
665877112	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167898	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665877135	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167921	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665877124	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167910	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Female	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665886496	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167951	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Male	skull	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	tanezumi	Rattus tanezumi		
665877131	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167917	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Female	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665877129	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167915	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	skull	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665900515	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167940	Asia	China	Hong Kong	Lantau	22.2	113.98333	"Asia, China, Hong Kong, Lantau: Shek kwu Chau"		Shek kwu Chau	60	60		Female	skull	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	tanezumi	Rattus tanezumi		
665877107	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167890	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Female	"skin,skull"	Animalia Chordata Mammalia Soricomorpha Soricidae	Animalia	Chordata	Soricidae	Mammalia	Soricomorpha	Crocidura	attenuata	Crocidura attenuata		
665886500	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167955	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	tanezumi	Rattus tanezumi		
665877116	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167902	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Female	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665886488	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167928	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665886490	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167930	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Female	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665877140	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167933	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	sikkimensis	Rattus sikkimensis		
665877130	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167916	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Female	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
94565998		1989	VZ-BPBM			voucher	178285		Macau							University of East Asia campus							Animalia	Chordata	Vespertilionidae	Mammalia	Chiroptera	Pipistrellus	javanicus	Pipistrellus javanicus		"V Van Cakenberghe, 1996"
587514942		1997	EBIRD			HumanObservation	OBS114366566		Hong Kong	Hong Kong		22.4954	114.049			Mai Po Nature Reserve							Animalia	Chordata	Scolopacidae	Aves	Charadriiformes	Calidris	pygmea	Calidris pygmea	Spoon-billed Sandpiper	
210233476			86880			fossil	798707	Asia	China							Canton River							Metazoa	Chordata	Delphinidae		Artiodactyla	Sousa	chinensis	Sotalia chinensis		
665877117	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167903	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665886489	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167929	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665877125	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167911	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	30	30		Female	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Niviventer	fulvescens	Niviventer fulvescens		
665886497	FMNH	1996	Mammals	http://fieldmuseum.org/about/copyright-information	PhysicalObject	PreservedSpecimen	167952	Asia	China	Hong Kong	Lantau	22.23	113.90417	"Asia, China, Hong Kong, Lantau: Shui Hau"		Shui Hau	3	3		Male	"skin,skull"	Animalia Chordata Mammalia Rodentia Muridae	Animalia	Chordata	Muridae	Mammalia	Rodentia	Rattus	tanezumi	Rattus tanezumi		
1051056472		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217738	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
1051056485		1990	Amphibian and reptile specimens	http://www.vertnet.org/resources/norms.html	PhysicalObject	PreservedSpecimen	217729	Asia	China	Hong Kong		22.27276522	114.1502559	"Asia, China, Hong Kong, Hong Kong Island"		"between Victoria Peak Tram Station and Pok Fu Lam Reservoir, Pok Fu Lam Country Park, Hong Kong Island"			adult/juvenile	unknown	whole organism (ethanol)	Animalia Chordata Reptilia Squamata Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		"Museum of Vertebrate Zoology, University of California, Berkeley"
